image_path,filename,subset,height,width,laplacian_var,tenengrad,brenner,rms_contrast,michelson,mean_brightness,immerkaer_noise,wavelet_noise,brisque,niqe,clip_iqa,quality_score
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\240.png,240.png,seg_train,512,512,1143.937752447193,5119.053359985352,0.002667775144800544,0.18144583702087402,1.0,0.43628984689712524,2.536683399759089,0.011628063395619392,2.14080810546875,,0.3179035484790802,0.5710932331102959
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\241.png,241.png,seg_train,512,512,280.10183530648646,3277.4786529541016,0.0017475195927545428,0.15621869266033173,1.0,0.5103452205657959,1.1620292438565076,0.00581404659897089,18.11248779296875,,0.2914131283760071,0.42565676720852624
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\242.png,242.png,seg_train,512,512,160.5907544192014,1350.8135833740234,0.0009515294223092496,0.10878309607505798,0.7054263353347778,0.507286012172699,1.9290517135907688,0.008721070364117622,2.83905029296875,,0.43317389488220215,0.3772017689691418
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\243.png,243.png,seg_train,512,512,264.28973296783806,2234.6591033935547,0.001961546717211604,0.20700176060199738,1.0,0.4950594902038574,2.2998595503904533,0.008721085265278816,6.23309326171875,,0.45573505759239197,0.4453830752553283
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\244.png,244.png,seg_train,512,512,289.5022839677986,1272.5134735107422,0.0010069736745208502,0.06677957624197006,0.4885246157646179,0.5439574718475342,2.887869955639324,0.011628124862909317,11.45330810546875,,0.29962044954299927,0.25680579491217553
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\245.png,245.png,seg_train,512,512,177.83626301061304,966.2079544067383,0.0007289540953934193,0.06341441720724106,0.7333333492279053,0.33325889706611633,2.2948409933969347,0.011628061532974243,7.69256591796875,,0.30643948912620544,0.2788562680791164
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\246.png,246.png,seg_train,512,512,73.78517414721136,808.8273544311523,0.000375910458387807,0.19350911676883698,0.954023003578186,0.5084966421127319,1.6016617431281905,0.00581404659897089,7.05584716796875,,0.18805590271949768,0.3554638134962111
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\247.png,247.png,seg_train,512,512,958.8336353913038,4894.484077453613,0.0023750357795506716,0.18926914036273956,1.0,0.4503394663333893,2.3509518175324975,0.008721085265278816,-0.19708251953125,,0.34386980533599854,0.5693410246778154
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\248.png,248.png,seg_train,512,512,243.831286084358,3402.7000732421875,0.002225395292043686,0.16542667150497437,1.0,0.5798664093017578,1.906033329761641,0.008721055462956429,4.26580810546875,,0.2892146408557892,0.4257722400369071
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\249.png,249.png,seg_train,512,512,77.53870904677024,2041.7451171875,0.0011918465606868267,0.1475258469581604,1.0,0.4508908689022064,1.3243770328393367,0.00581404659897089,8.01580810546875,,0.18997503817081451,0.36358346152319093
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\25.png,25.png,seg_train,512,512,820.2613067603087,4031.388282775879,0.002643984043970704,0.15419822931289673,1.0,0.541430652141571,2.473387261265868,0.01162809319794178,5.08758544921875,,0.4055156111717224,0.504730046143025
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\250.png,250.png,seg_train,512,512,93.71099246501399,1261.0824356079102,0.0007175786304287612,0.08714453876018524,0.6717557311058044,0.5400274395942688,1.1923501942950228,0.005814047530293465,10.36151123046875,,0.32100462913513184,0.34540996827688325
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\251.png,251.png,seg_train,512,512,267.01020572181733,1305.9578552246094,0.0010118200443685055,0.0638541430234909,0.5904437303543091,0.5189735889434814,2.773756209388245,0.01162809319794178,8.68231201171875,,0.32748931646347046,0.2734320914465036
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\252.png,252.png,seg_train,512,512,160.41384578459838,1006.6823196411133,0.0007515255128964782,0.10608429461717606,0.8721461296081543,0.33946502208709717,2.129778734476821,0.008721070364117622,8.10858154296875,,0.361820250749588,0.32556879144497025
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\253.png,253.png,seg_train,512,512,349.5955043947324,5777.566467285156,0.0030474290251731873,0.18041251599788666,1.0,0.58841872215271,1.8644312671311027,0.008721055462956429,4.87957763671875,,0.29996082186698914,0.49805155999753725
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\254.png,254.png,seg_train,512,512,91.72496118251001,1082.3425903320312,0.0007129532750695944,0.0847320482134819,0.5281689763069153,0.5048506855964661,1.2044408288825434,0.00581407779827714,7.53533935546875,,0.33931899070739746,0.3519751704062346
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\255.png,255.png,seg_train,512,512,118.09767836838728,910.2778778076172,0.0006779890391044319,0.16460025310516357,0.7123287320137024,0.44430822134017944,1.5185435493118749,0.008721054531633854,10.89129638671875,,0.27157777547836304,0.3593055986894306
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\256.png,256.png,seg_train,512,512,826.2796180313453,3494.7957611083984,0.0019011754775419831,0.15206612646579742,1.0,0.45936504006385803,2.4529090751916605,0.011628061532974243,3.19940185546875,,0.2639809250831604,0.46633756301699086
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\257.png,257.png,seg_train,512,512,148.13718188948405,1101.7000122070312,0.0007078511989675462,0.11231695860624313,0.8407960534095764,0.3328990340232849,2.007479014240315,0.00872106198221445,5.19256591796875,,0.3581506907939911,0.34380000162285623
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\258.png,258.png,seg_train,512,512,118.03656338596193,2065.219711303711,0.0007129982695914805,0.16278977692127228,1.0,0.41406577825546265,1.6211649686982963,0.00581404659897089,5.18035888671875,,0.19155560433864594,0.37106980070738516
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\259.png,259.png,seg_train,512,512,192.43055031535914,866.8898315429688,0.0006699128425680101,0.04283655807375908,0.5923566222190857,0.33042776584625244,2.38204534787624,0.011628063395619392,8.75848388671875,,0.35755786299705505,0.2704872072656295
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\26.png,26.png,seg_train,512,512,91.26595481479308,850.0093612670898,0.0006089160451665521,0.10277250409126282,0.6842105388641357,0.3547019064426422,1.3432618732462147,0.008721023797988892,7.26287841796875,,0.24535207450389862,0.3291745258021023
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\260.png,260.png,seg_train,512,512,117.5471695499582,1043.5543823242188,0.0006366856978274882,0.14769347012043,0.8590308427810669,0.42061617970466614,1.6948877235216258,0.00872105360031128,0.22674560546875,,0.260763019323349,0.3687645447335528
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\261.png,261.png,seg_train,512,512,279.87432108819485,1561.7518692016602,0.0011500668479129672,0.1319349855184555,0.6435644030570984,0.5604735612869263,2.6854885536672346,0.01162809319794178,1.28192138671875,,0.19749704003334045,0.31744882431860816
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\262.png,262.png,seg_train,512,512,167.88203712877294,793.7014541625977,0.000606255664024502,0.07281612604856491,0.6129032373428345,0.407357394695282,2.1645127063074603,0.011628031730651855,5.34588623046875,,0.3544461727142334,0.3056799205227614
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\263.png,263.png,seg_train,512,512,776.5371422243625,3189.307685852051,0.001943045062944293,0.14412733912467957,1.0,0.42175740003585815,2.47361212859795,0.011628061532974243,5.22869873046875,,0.337733656167984,0.45956814607496543
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\264.png,264.png,seg_train,512,512,155.38226427673362,1239.0190200805664,0.0007828325615264475,0.1344360113143921,0.8691588640213013,0.35034817457199097,2.034884720337901,0.008721055462956429,4.54119873046875,,0.2944934666156769,0.34627468695952635
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\265.png,265.png,seg_train,512,512,170.77603141631698,783.0812225341797,0.0005879077361896634,0.1347646564245224,0.7203390002250671,0.38319480419158936,2.1505347923256735,0.008721070364117622,3.73309326171875,,0.24539056420326233,0.32393377346723257
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\266.png,266.png,seg_train,512,512,439.55945009645075,4830.433395385742,0.0028136558830738068,0.12765026092529297,1.0,0.5113856792449951,2.4607746132288693,0.01162809319794178,4.85955810546875,,0.30884698033332825,0.4281710912232859
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\267.png,267.png,seg_train,512,512,130.72411261253,2145.699363708496,0.0010174083290621638,0.19361512362957,1.0,0.5765236020088196,1.6989008023016885,0.008721054531633854,1.90447998046875,,0.22567866742610931,0.40696275015850675
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\268.png,268.png,seg_train,512,512,93.96424470398051,1867.3349227905273,0.0009644377278164029,0.16236913204193115,1.0,0.38699018955230713,1.3924307216013372,0.00581404659897089,14.70819091796875,,0.17133142054080963,0.34468115399831833
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\269.png,269.png,seg_train,512,512,246.72394980197714,1224.6102828979492,0.0009647404658608139,0.11097782850265503,0.640816330909729,0.46405118703842163,2.67853533452019,0.01162809319794178,8.34344482421875,,0.3614644706249237,0.31330054074010305
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\27.png,27.png,seg_train,512,512,662.3670178195462,3114.4385299682617,0.002602093853056431,0.1358155906200409,1.0,0.5050686001777649,3.028872213124198,0.014535101130604744,6.26434326171875,,0.2935327887535095,0.3923368007903499
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\270.png,270.png,seg_train,512,512,55.87452649568149,619.4870452880859,0.0004168473242316395,0.13458885252475739,1.0,0.41187354922294617,1.3124863695578468,0.00581404659897089,7.43670654296875,,0.1577557474374771,0.3200154293460669
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\271.png,271.png,seg_train,512,512,306.5320444626268,4711.9833984375,0.0024135736748576164,0.18213284015655518,1.0,0.5264874696731567,1.7542671549485345,0.008721054531633854,5.09002685546875,,0.2479543536901474,0.46598820736343965
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\272.png,272.png,seg_train,512,512,574.4642791887745,3587.4850845336914,0.0018936345586553216,0.1365944892168045,1.0,0.5986500382423401,1.9555467069934187,0.008721085265278816,1.95037841796875,,0.26100945472717285,0.4539945924108008
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\273.png,273.png,seg_train,512,512,121.85922854264209,1754.761100769043,0.0009824988665059209,0.12258628010749817,1.0,0.3864780068397522,1.6865282804514499,0.00581404659897089,4.76678466796875,,0.19960859417915344,0.3398255517561743
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\274.png,274.png,seg_train,512,512,178.8813373249577,821.4310302734375,0.0006372115458361804,0.09680897742509842,0.6095618009567261,0.4109790325164795,2.20844134272744,0.01162804663181305,4.21014404296875,,0.2232106775045395,0.291891497376971
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\275.png,275.png,seg_train,512,512,126.37334304965043,900.4419708251953,0.000634563562925905,0.12799647450447083,0.8744394779205322,0.37617501616477966,1.825289895591642,0.008721054531633854,6.15350341796875,,0.31132709980010986,0.3430188778604624
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\276.png,276.png,seg_train,512,512,366.9292040606815,4239.670166015625,0.0024561674799770117,0.18401801586151123,1.0,0.5424555540084839,1.6865210525729184,0.00872105360031128,5.25018310546875,,0.2565370500087738,0.47204987542429944
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\277.png,277.png,seg_train,512,512,152.07608468737453,996.2619781494141,0.0007214384968392551,0.0807112455368042,0.693069338798523,0.38700947165489197,2.0425759861927455,0.008721069432795048,4.53680419921875,,0.3047282099723816,0.30939111621649806
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\278.png,278.png,seg_train,512,512,137.03744677820941,1080.301254272461,0.0007427698001265526,0.13881926238536835,0.6319444179534912,0.5826863050460815,1.7075750596367807,0.00872103963047266,-1.55548095703125,,0.3134070336818695,0.3836297532318647
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\279.png,279.png,seg_train,512,512,317.8899077055394,2804.857452392578,0.0018467947375029325,0.2053065299987793,1.0,0.5120260715484619,1.2050110281888962,0.005814016330987215,17.41375732421875,,0.27392515540122986,0.44827029721958994
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\28.png,28.png,seg_train,512,512,338.79187774658203,4429.239227294922,0.002316368743777275,0.14578589797019958,1.0,0.4900316596031189,2.052119998244429,0.008721085265278816,2.21697998046875,,0.2091650664806366,0.4242684524837028
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\280.png,280.png,seg_train,512,512,181.9348136288463,883.3544998168945,0.0006685855332762003,0.04447270557284355,0.7454545497894287,0.35062018036842346,2.285582884096042,0.011628061532974243,9.03729248046875,,0.3614484369754791,0.27592473432636583
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\281.png,281.png,seg_train,512,512,179.40290069580078,2218.1600189208984,0.0012084132758900523,0.2646697759628296,1.0,0.23399825394153595,1.2073994404946609,0.0,23.45477294921875,,0.40345966815948486,0.46946063390705367
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\282.png,282.png,seg_train,512,512,613.5011698747403,2843.604461669922,0.001437363214790821,0.1399763971567154,1.0,0.42269840836524963,2.685523086864661,0.011628061532974243,7.78240966796875,,0.32603585720062256,0.40583271888336886
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\283.png,283.png,seg_train,512,512,918.6814126194804,6968.802597045898,0.0032048383727669716,0.21304480731487274,1.0,0.42540696263313293,2.550392276039991,0.011628069914877415,5.17498779296875,,0.6031883955001831,0.654339034123712
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\284.png,284.png,seg_train,512,512,652.0625773971988,4275.572204589844,0.0026927536819130182,0.18418088555335999,1.0,0.40902450680732727,2.487244710605467,0.011628061532974243,5.30780029296875,,0.37887802720069885,0.49704563011515096
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\285.png,285.png,seg_train,512,512,457.2430419921875,6393.807998657227,0.003157226135954261,0.22704367339611053,1.0,0.5314015746116638,1.8106494260778259,0.008721054531633854,1.18084716796875,,0.26346835494041443,0.5587366830407573
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\286.png,286.png,seg_train,512,512,438.1426330390241,3887.4168395996094,0.002316927071660757,0.15945132076740265,1.0,0.5049571394920349,1.8355085096395738,0.008721054531633854,4.64080810546875,,0.27775871753692627,0.45829981284094085
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\287.png,287.png,seg_train,512,512,266.54787674121326,1333.702995300293,0.0009943540208041668,0.07341160625219345,0.55474454164505,0.5167756080627441,2.779372271007012,0.01162809319794178,5.36541748046875,,0.3374813199043274,0.29140460402999097
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\288.png,288.png,seg_train,512,512,176.34377272840356,897.6001968383789,0.0006787784514017403,0.06499616801738739,0.6574074029922485,0.36479827761650085,2.243166480484319,0.011628061532974243,4.78729248046875,,0.2734309434890747,0.2814789575573878
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\289.png,289.png,seg_train,512,512,228.81258493266068,3382.509307861328,0.0027674511075019836,0.18451254069805145,1.0,0.5789306163787842,1.7901672245155458,0.008721054531633854,5.02508544921875,,0.29263123869895935,0.4405067399217936
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\29.png,29.png,seg_train,512,512,149.3463240803685,1209.407485961914,0.0007581989630125463,0.11633000522851944,0.8156682252883911,0.3757498562335968,1.9658175223862986,0.008721055462956429,3.49383544921875,,0.3544042706489563,0.3547690690185301
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\290.png,290.png,seg_train,512,512,155.56525911740027,913.7168731689453,0.0006455898401327431,0.10004641860723495,0.8796296119689941,0.33237457275390625,2.098775151065912,0.008721069432795048,8.12664794921875,,0.3613940179347992,0.32090915140886417
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\291.png,291.png,seg_train,512,512,848.3988908880856,3819.7499923706055,0.001910390448756516,0.16196417808532715,1.0,0.43752458691596985,2.389482834884877,0.011628031730651855,3.41131591796875,,0.305293470621109,0.49474341092679275
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\292.png,292.png,seg_train,512,512,156.7524078541901,1646.9329071044922,0.0011631723027676344,0.10846392810344696,0.7089552283287048,0.4563736021518707,1.636997235072151,0.008721085265278816,9.30438232421875,,0.3686722218990326,0.364539546051415
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\293.png,293.png,seg_train,512,512,652.8034535907209,3563.7442169189453,0.002096077660098672,0.14419692754745483,1.0,0.4314470887184143,2.8806886567697383,0.011628086678683758,9.25653076171875,,0.34614771604537964,0.4173491222767647
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\294.png,294.png,seg_train,512,512,680.0977067237254,3299.515670776367,0.0017739773029461503,0.15619972348213196,1.0,0.4089372158050537,2.756973075438726,0.011628061532974243,6.52410888671875,,0.2501041889190674,0.4151492176176037
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\295.png,295.png,seg_train,512,512,262.79535625874996,1401.620346069336,0.0010355109116062522,0.09744797646999359,0.5985915660858154,0.5060279965400696,2.7202859702094253,0.01162809319794178,6.95135498046875,,0.29391205310821533,0.29561769889883427
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\296.png,296.png,seg_train,512,512,898.4991141462233,5937.519622802734,0.002919308142736554,0.18181341886520386,1.0,0.4130561053752899,2.539272586468499,0.011628063395619392,4.75506591796875,,0.40533632040023804,0.5662975658927019
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\297.png,297.png,seg_train,512,512,219.00506591796875,2456.786651611328,0.0016644824063405395,0.23969370126724243,1.0,0.3775658905506134,1.8770511430466328,0.00581407779827714,-1.07305908203125,,0.40086913108825684,0.4949861882662259
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\298.png,298.png,seg_train,512,512,168.35781855176901,1061.4370498657227,0.0007715222309343517,0.10695058107376099,0.7748917937278748,0.3237828314304352,2.1640212105673364,0.008721085265278816,5.97479248046875,,0.44623780250549316,0.3527831596887911
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\299.png,299.png,seg_train,512,512,326.41898345947266,4879.68522644043,0.0021505674812942743,0.19543227553367615,1.0,0.5174383521080017,2.1019827229385495,0.008721055462956429,3.21502685546875,,0.2042059302330017,0.4555726399578788
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\3.png,3.png,seg_train,512,512,87.70445445725636,1095.750846862793,0.000701753655448556,0.08037551492452621,0.7114428281784058,0.3627341389656067,1.2797609448612755,0.005814047530293465,8.11004638671875,,0.30151990056037903,0.3339409433663683
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\30.png,30.png,seg_train,512,512,292.24841178731003,1393.2170944213867,0.0010724549647420645,0.10862360149621964,0.6370656490325928,0.48468947410583496,2.9027971310015457,0.01162809506058693,7.09783935546875,,0.3769057095050812,0.31603362578837224
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\300.png,300.png,seg_train,512,512,164.93717741966248,1134.5331649780273,0.0007673132931813598,0.12682680785655975,0.8017241358757019,0.38608482480049133,2.0878056407483467,0.008721070364117622,2.87078857421875,,0.40656718611717224,0.3696838397555196
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\301.png,301.png,seg_train,512,512,276.0282181294169,1158.3220596313477,0.0009184868540614843,0.06737492978572845,0.5636363625526428,0.5204808712005615,2.846638121009108,0.01162809506058693,9.92205810546875,,0.269278883934021,0.25245210065886703
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\302.png,302.png,seg_train,512,512,57.877075400188915,1246.305160522461,0.0007472817087545991,0.18793578445911407,1.0,0.5935512185096741,0.9625333716136083,0.005814031697809696,16.02947998046875,,0.1979954093694687,0.37081931211207825
C:\Users\theop\Documents\Telecom_Paris\2A\cours\p4\IMA\IM_06\projet_IM06\arcade_challenge_datasets\dataset_phase_1\segmentation_dataset\seg_train\images\303.png,303.png,seg_train,512,512,142.93145189341158,1020.0066986083984,0.0007090416038408875,0.09595949202775955,0.7463414669036865,0.3435738980770111,1.9633343445620133,0.008721055462956429,4.67987060546875,,0.33527711033821106,0.32960492998342644
